"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC","Nord-ovest","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q4","T4-2020",3695.206,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019","2019",33.306,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q1","T1-2019",32.134,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q2","T2-2019",34.558,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q4","T4-2019",32.437,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q3","T3-2019",34.093,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020","2020",26.907,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q2","T2-2020",26.071,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q1","T1-2020",30.871,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q3","T3-2020",21.194,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q4","T4-2020",29.492,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2019","2019",684.19,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2019-Q1","T1-2019",674.961,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2019-Q2","T2-2019",685.097,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2019-Q4","T4-2019",684.207,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2019-Q3","T3-2019",692.493,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2020","2020",647.969,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2020-Q2","T2-2020",651.14,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2020-Q1","T1-2020",679.371,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2020-Q3","T3-2020",658.225,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2020-Q4","T4-2020",603.139,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019","2019",1418.727,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019-Q1","T1-2019",1411.161,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019-Q2","T2-2019",1441.199,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019-Q4","T4-2019",1429.84,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019-Q3","T3-2019",1392.709,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020","2020",1399.924,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020-Q2","T2-2020",1417.284,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020-Q1","T1-2020",1418.782,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020-Q3","T3-2020",1386.781,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020-Q4","T4-2020",1376.849,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019","2019",864.956,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019-Q1","T1-2019",872.074,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019-Q2","T2-2019",866.985,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019-Q4","T4-2019",862.855,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019-Q3","T3-2019",857.911,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020","2020",869.481,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020-Q2","T2-2020",844.433,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020-Q1","T1-2020",861.769,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020-Q3","T3-2020",837.192,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020-Q4","T4-2020",934.529,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019","2019",3001.178,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q1","T1-2019",2990.33,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q2","T2-2019",3027.839,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q4","T4-2019",3009.339,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q3","T3-2019",2977.206,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020","2020",2944.281,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q2","T2-2020",2938.928,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q1","T1-2020",2990.793,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q3","T3-2020",2903.393,,
"ITC","Nord-ovest","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q4","T4-2020",2944.009,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019","2019",111.707,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q1","T1-2019",109.252,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q2","T2-2019",123.475,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q4","T4-2019",94.39,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q3","T3-2019",119.711,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020","2020",92.442,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q2","T2-2020",100.857,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q1","T1-2020",84.91,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q3","T3-2020",91.728,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q4","T4-2020",92.274,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2019","2019",1915.451,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2019-Q1","T1-2019",1883.933,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2019-Q2","T2-2019",1914.048,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2019-Q4","T4-2019",1907.806,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2019-Q3","T3-2019",1956.017,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2020","2020",1829.943,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2020-Q2","T2-2020",1873.885,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2020-Q1","T1-2020",1875.497,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2020-Q3","T3-2020",1856.683,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2020-Q4","T4-2020",1713.708,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019","2019",3188.258,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019-Q1","T1-2019",3184.978,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019-Q2","T2-2019",3197.64,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019-Q4","T4-2019",3216.62,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019-Q3","T3-2019",3153.793,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020","2020",3147.832,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020-Q2","T2-2020",3109.63,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020-Q1","T1-2020",3205.487,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020-Q3","T3-2020",3112.431,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020-Q4","T4-2020",3163.782,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019","2019",1574.116,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019-Q1","T1-2019",1590.204,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019-Q2","T2-2019",1565.212,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019-Q4","T4-2019",1590.162,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019-Q3","T3-2019",1550.884,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020","2020",1577.043,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020-Q2","T2-2020",1523.339,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020-Q1","T1-2020",1574.091,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020-Q3","T3-2020",1541.29,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020-Q4","T4-2020",1669.452,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019","2019",6789.531,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q1","T1-2019",6768.366,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q2","T2-2019",6800.375,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q4","T4-2019",6808.978,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q3","T3-2019",6780.405,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020","2020",6647.26,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q2","T2-2020",6607.71,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q1","T1-2020",6739.985,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q3","T3-2020",6602.132,,
"ITC","Nord-ovest","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q4","T4-2020",6639.215,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2019","2019",839.035,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2019-Q1","T1-2019",842.396,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2019-Q2","T2-2019",865.455,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2019-Q4","T4-2019",808.978,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2019-Q3","T3-2019",839.31,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2020","2020",831.698,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2020-Q2","T2-2020",833.46,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2020-Q1","T1-2020",821.179,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2020-Q3","T3-2020",839.242,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2020-Q4","T4-2020",832.911,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019","2019",1419.53,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019-Q1","T1-2019",1417.247,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019-Q2","T2-2019",1406.272,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019-Q4","T4-2019",1427.769,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019-Q3","T3-2019",1426.832,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020","2020",1384.513,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020-Q2","T2-2020",1369.03,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020-Q1","T1-2020",1405.117,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020-Q3","T3-2020",1394.005,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020-Q4","T4-2020",1369.901,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019","2019",2807.554,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q1","T1-2019",2788.155,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q2","T2-2019",2837.219,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q4","T4-2019",2789.999,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q3","T3-2019",2814.844,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020","2020",2777.38,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q2","T2-2020",2785.283,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q1","T1-2020",2795.274,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q3","T3-2020",2785.382,,
"ITD","Nord-est","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q4","T4-2020",2743.58,,
"ITD","Nord-est","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019","2019",23.005,,
"ITD","Nord-est","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q1","T1-2019",23.275,,
"ITD","Nord-est","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q2","T2-2019",23.019,,
"ITD","Nord-est","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q4","T4-2019",23.451,,
"ITD","Nord-est","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q3","T3-2019",22.276,,
"ITD","Nord-est","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020","2020",19.726,,
"ITD","Nord-est","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q2","T2-2020",14.54,,
"ITD","Nord-est","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q1","T1-2020",17.111,,
"ITD","Nord-est","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q3","T3-2020",21.941,,
"ITD","Nord-est","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q4","T4-2020",25.314,,
"ITD","Nord-est","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019","2019",2250.644,,
"ITD","Nord-est","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q1","T1-2019",2240.881,,
"ITD","Nord-est","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q2","T2-2019",2261.203,,
"ITD","Nord-est","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q4","T4-2019",2266.438,,
"ITD","Nord-est","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q3","T3-2019",2234.054,,
"ITD","Nord-est","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020","2020",2176.352,,
"ITD","Nord-est","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q2","T2-2020",2152.816,,
"ITD","Nord-est","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q1","T1-2020",2234.879,,
"ITD","Nord-est","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q3","T3-2020",2154.875,,
"ITD","Nord-est","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q4","T4-2020",2162.837,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2019","2019",1304.367,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2019-Q1","T1-2019",1321.248,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2019-Q2","T2-2019",1353.784,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2019-Q4","T4-2019",1254.327,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2019-Q3","T3-2019",1288.111,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2020","2020",1272.196,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2020-Q2","T2-2020",1284.77,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2020-Q1","T1-2020",1264.11,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2020-Q3","T3-2020",1279.173,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","TOTAL","totale","2020-Q4","T4-2020",1260.729,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019","2019",2536.728,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019-Q1","T1-2019",2497.224,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019-Q2","T2-2019",2509.471,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019-Q4","T4-2019",2555.172,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019-Q3","T3-2019",2585.046,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020","2020",2458.577,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020-Q2","T2-2020",2405.19,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020-Q1","T1-2020",2489.658,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020-Q3","T3-2020",2477.329,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020-Q4","T4-2020",2462.132,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019","2019",1137.775,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019-Q1","T1-2019",1135.445,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019-Q2","T2-2019",1156.923,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019-Q4","T4-2019",1170.149,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019-Q3","T3-2019",1088.585,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020","2020",1151.152,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020-Q2","T2-2020",1179.395,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020-Q1","T1-2020",1213.119,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020-Q3","T3-2020",1104.088,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020-Q4","T4-2020",1108.004,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019","2019",5058.198,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q1","T1-2019",5029.035,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q2","T2-2019",5098.422,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q4","T4-2019",5056.437,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q3","T3-2019",5048.898,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020","2020",4953.731,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q2","T2-2020",4938.099,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q1","T1-2020",5030.152,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q3","T3-2020",4940.257,,
"ITD","Nord-est","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q4","T4-2020",4906.417,,
"ITE","Centro","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019","2019",571.843,,
"ITE","Centro","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019-Q1","T1-2019",548.619,,
"ITE","Centro","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019-Q2","T2-2019",588.01,,
"ITE","Centro","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019-Q4","T4-2019",573.137,,
"ITE","Centro","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019-Q3","T3-2019",577.606,,
"ITE","Centro","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020","2020",572.532,,
"ITE","Centro","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020-Q2","T2-2020",558.609,,
"ITE","Centro","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020-Q1","T1-2020",582.8,,
"ITE","Centro","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020-Q3","T3-2020",562.868,,
"ITE","Centro","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020-Q4","T4-2020",585.852,,
"ITE","Centro","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019","2019",2664.792,,
"ITE","Centro","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q1","T1-2019",2626.453,,
"ITE","Centro","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q2","T2-2019",2675.643,,
